customer_id,first_name,last_name,country,city,email,signup_date,loyalty_status,age
CUST_1522,Finn,Wagner,Germany,Stuttgart,FINN.WAGNER@GMAIL.COM,8/3/2025,,30
CUST_1523,Louise,De Smet,Luxembourg,Esch-sur-Alzette,louise.desmethotmail.com,1/19/2023,Silver,44
CUST_1524,Leon,Meyer,Germany,Munich,leon.meyer@outlook.com,9/5/2022,Platinum,29
CUST_1525,Emma,Meyer,Germany,Frankfurt,emma.meyer@outlook.com,4/29/2024,Silver,47
CUST_1526,Emma,Martin,Luxembourg,Esch-sur-Alzette,EMMA.MARTINGMAIL.COM,3/29/2021,,36
CUST_1527,Paul,Meyer,Germany,Cologne,PAUL.MEYER@OUTLOOK.COM,9/1/2024,,
CUST_1528,Noah,De Smet,Belgium,Liège,,8/8/2025,,52
CUST_1529,Emma,de Jong,Netherlands,Amsterdam,emma.dejong@hotmail.com,2/20/2022,None,70
CUST_1530,Emma,Michel,France,Nice,emma.michel@icloud.com,4/15/2025,Platinum,34
CUST_1531,Emma,Maes,Belgium,Antwerp,emma.maes@hotmail.com,5/14/2022,Gold,25
CUST_1532,Louise,Mertens,Belgium,Antwerp,LOUISE.MERTENS@GMAIL.COM,,,68
CUST_1533,Jules,Michel,France,Toulouse,jules.michel@outlook.com,4/24/2023,,34
CUST_1534,Lucas,De Smet,Belgium,Bruges,lucas.desmet@icloud.com,12/14/2022,Gold,58
CUST_1535,Emma,Bakker,Netherlands,Amsterdam,emma.bakker@icloud.com,3/26/2022,Gold,63
CUST_1536,Louis,Bernard,France,Paris,louis.bernard@outlook.com,12/28/2021,Silver,25
CUST_1537,Arthur,Bernard,France,Toulouse,arthur.bernard@yahoo.com,3/30/2021,,26
CUST_1538,Liam,de Jong,Netherlands,The Hague,liam.dejong@icloud.com,4/28/2024,Gold,49
CUST_1539,Louise,Lefebvre,France,Paris,louise.lefebvre@yahoo.com,2/14/2022,Silver,37
CUST_1540,Sophia,Müller,Germany,Frankfurt,sophia.müller@outlook.com,2/4/2023,Gold,69
CUST_1541,Arthur,Bernard,France,Marseille,arthur.bernardoutlook.com,8/16/2021,None,52
CUST_1542,Julia,Jansen,Netherlands,Utrecht,julia.jansen@icloud.com,12/15/2021,Gold,58
CUST_1543,Louise,Mertens,Belgium,Leuven,louise.mertens@hotmail.com,8/6/2023,None,69
CUST_1544,Sophie,de Vries,Netherlands,The Hague,sophie.devries@icloud.com,3/20/2024,Silver,49
CUST_1545,Lars,De Smet,Belgium,Leuven,lars.desmet@gmail.com,11/27/2024,None,51
CUST_1546,Emma,Bakker,Netherlands,Amsterdam,EMMA.BAKKER@HOTMAIL.COM,8/19/2024,None,24
CUST_1547,Gabriel,Michel,France,Toulouse,GABRIEL.MICHEL@ICLOUD.COM,4/30/2025,None,68
CUST_1548,Julia,Visser,Netherlands,The Hague,JULIA.VISSER@GMAIL.COM,11/13/2022,None,41
CUST_1549,Louise,Lefebvre,France,Lille,louise.lefebvre@gmail.com,11/21/2023,Platinum,66
CUST_1550,Emma,Jacobs,Belgium,Ghent,emma.jacobs@hotmail.com,2/19/2024,Gold,58
CUST_1551,Julia,Jansen,Netherlands,Eindhoven,julia.jansen@gmail.com,12/10/2024,Gold,70
CUST_1552,Alice,Dubois,France,Nice,ALICE.DUBOIS@HOTMAIL.COM,9/23/2023,None,30
CUST_1553,Emma,Martin,Luxembourg,Esch-sur-Alzette,emma.martin@gmail.com,3/12/2023,Silver,41
CUST_1554,Lucas,Maes,Belgium,Brussels,lucas.maes@outlook.com,7/8/2024,None,
CUST_1555,Marie,Martin,Luxembourg,Esch-sur-Alzette,marie.martin@hotmail.com,5/9/2021,Gold,
CUST_1556,Gabriel,Mertens,Luxembourg,Esch-sur-Alzette,gabriel.mertens@yahoo.com,1/29/2024,,42
CUST_1557,Noah,Jansen,Netherlands,Utrecht,noah.jansen@outlook.com,4/7/2021,None,41
CUST_1558,Liam,Visser,Netherlands,Eindhoven,liam.visser@yahoo.com,9/26/2024,Gold,33
CUST_1559,Sofie,Maes,Belgium,Leuven,sofie.maes@outlook.com,12/19/2024,Platinum,43
CUST_1560,Julia,van den Berg,Netherlands,Eindhoven,JULIA.VANDENBERG@OUTLOOK.COM,,None,32
CUST_1561,Gabriel,Martin,France,Lille,gabriel.martin@icloud.com,8/29/2023,Gold,59
CUST_1562,Jules,De Smet,Luxembourg,Luxembourg City,JULES.DESMET@HOTMAIL.COM,9/23/2022,,
CUST_1563,Anna,de Vries,Netherlands,Amsterdam,anna.devriesyahoo.com,3/31/2022,Gold,40
CUST_1564,Emma,Willems,Belgium,Bruges,emma.willems@gmail.com,5/20/2024,Platinum,26
CUST_1565,Paul,Meyer,Germany,Frankfurt,PAUL.MEYER@YAHOO.COM,9/23/2022,Silver,58
CUST_1566,Anna,Visser,Netherlands,The Hague,anna.visser@hotmail.com,5/19/2023,Gold,49
CUST_1567,Lucas,Maes,Luxembourg,Luxembourg City,lucas.maes@yahoo.com,5/16/2021,None,60
CUST_1568,Sofie,Jacobs,Belgium,Liège,sofie.jacobs@yahoo.com,3/27/2025,Gold,35
CUST_1569,Leon,Weber,Germany,Frankfurt,leon.weber@gmail.com,10/9/2023,Gold,52
CUST_1570,Sofie,Peeters,Belgium,Ghent,sofie.peeters@yahoo.com,9/1/2024,None,41
CUST_1571,Anna,Visser,Netherlands,Rotterdam,anna.visser@gmail.com,5/17/2021,,46
CUST_1572,Finn,Wagner,Germany,Hamburg,finn.wagner@hotmail.com,2/10/2025,Gold,39
CUST_1573,Emma,Maes,Luxembourg,Esch-sur-Alzette,EMMA.MAES@HOTMAIL.COM,7/13/2022,Platinum,63
CUST_1574,Marie,Maes,Belgium,Leuven,marie.maes@gmail.com,7/13/2021,,33
CUST_1575,Alice,Lefebvre,France,Lille,alice.lefebvre@yahoo.com,12/31/2023,Silver,32
CUST_1576,Noah,de Vries,Netherlands,The Hague,noah.devries@hotmail.com,11/13/2021,,35
CUST_1577,Noah,Mertens,Luxembourg,Esch-sur-Alzette,NOAH.MERTENS@GMAIL.COM,,Platinum,67
CUST_1578,Anna,Bakker,Netherlands,Eindhoven,anna.bakker@yahoo.com,8/31/2021,Gold,67
CUST_1579,Noah,Jansen,Netherlands,Rotterdam,noah.jansen@outlook.com,8/17/2021,None,53
CUST_1580,Noah,Janssens,Belgium,Brussels,noah.janssens@icloud.com,3/30/2021,Silver,65
CUST_1581,Emma,Willems,Belgium,Antwerp,emma.willems@icloud.com,7/5/2021,Platinum,70
CUST_1582,Louise,De Smet,Luxembourg,Luxembourg City,louise.desmet@icloud.com,5/20/2021,Silver,60
CUST_1583,Louise,Simon,Luxembourg,Luxembourg City,louise.simon@yahoo.com,,,36
CUST_1584,Mia,Meyer,Germany,Cologne,mia.meyer@outlook.com,12/28/2022,Gold,50
CUST_1585,Lars,Mertens,Luxembourg,Luxembourg City,LARS.MERTENS@YAHOO.COM,4/11/2025,,41
CUST_1586,Emma,Maes,Belgium,Bruges,emma.maes@gmail.com,11/8/2024,Gold,51
CUST_1587,Alice,Willems,Luxembourg,Esch-sur-Alzette,alice.willems@outlook.com,10/22/2024,None,23
CUST_1588,Louise,Jacobs,Belgium,Leuven,louise.jacobs@gmail.com,7/28/2021,Silver,33
CUST_1589,Louise,Dubois,France,Lyon,louise.dubois@icloud.com,5/20/2023,,40
CUST_1590,Louis,Michel,Luxembourg,Esch-sur-Alzette,louis.michel@yahoo.com,9/20/2023,None,32
CUST_1591,Emma,Maes,Belgium,Bruges,emma.maes@hotmail.com,,None,27
CUST_1592,Lucas,Jacobs,Belgium,Leuven,lucas.jacobs@yahoo.com,6/6/2021,None,56
CUST_1593,Hannah,Schneider,Germany,Stuttgart,hannah.schneider@hotmail.com,10/27/2025,Silver,24
CUST_1594,Emma,Fischer,Germany,Frankfurt,emma.fischer@yahoo.com,,Platinum,65
CUST_1595,Anna,van den Berg,Netherlands,Rotterdam,anna.vandenberg@yahoo.com,10/14/2024,,58
CUST_1596,Chloé,Martin,Luxembourg,Luxembourg City,chloé.martinicloud.com,2/13/2023,Platinum,45
CUST_1597,Louis,Martin,France,Nice,louis.martin@gmail.com,4/10/2024,Platinum,
CUST_1598,Emma,Fischer,Germany,Hamburg,EMMA.FISCHER@YAHOO.COM,4/26/2022,Silver,60
CUST_1599,Marie,Janssens,Belgium,Ghent,,11/4/2025,None,55
CUST_1600,Louis,Michel,France,Toulouse,,10/23/2022,Silver,54
CUST_1601,Julia,van den Berg,Netherlands,Eindhoven,julia.vandenberg@yahoo.com,2/18/2022,,27
CUST_1602,Noah,de Vries,Netherlands,Amsterdam,noah.devries@yahoo.com,3/2/2025,,68
CUST_1603,Thomas,Maes,Belgium,Brussels,thomas.maes@icloud.com,6/18/2025,,42
CUST_1604,Jules,Michel,France,Nice,jules.michel@yahoo.com,7/18/2023,Gold,58
CUST_1605,Lucas,Willems,Belgium,Bruges,lucas.willems@outlook.com,7/3/2022,,57
CUST_1606,Ben,Weber,Germany,Munich,ben.weber@yahoo.com,4/17/2025,None,50
CUST_1607,Emma,Michel,France,Lyon,emma.michel@hotmail.com,11/7/2024,Gold,48
CUST_1608,Lucas,Peeters,Belgium,Brussels,lucas.peeters@outlook.com,6/13/2023,Gold,25
CUST_1609,Noah,Jansen,Netherlands,Amsterdam,noah.jansen@yahoo.com,8/12/2024,None,69
CUST_1610,Sofie,Mertens,Belgium,Brussels,sofie.mertens@yahoo.com,4/14/2023,Silver,65
CUST_1611,Paul,Schmidt,Germany,Berlin,paul.schmidt@icloud.com,8/25/2025,Platinum,56
CUST_1612,Emma,Schmidt,Germany,Cologne,emma.schmidt@gmail.com,2/18/2025,Gold,70
CUST_1613,Hannah,Schmidt,Germany,Berlin,hannah.schmidt@outlook.com,11/3/2025,,54
CUST_1614,Emma,Dubois,France,Nice,emma.dubois@hotmail.com,5/26/2025,None,46
CUST_1615,Arthur,Martin,France,Lille,arthur.martinicloud.com,4/22/2021,Gold,65
CUST_1616,Jules,Dubois,France,Lille,jules.dubois@yahoo.com,4/30/2022,Silver,47
CUST_1617,Leon,Schneider,Germany,Berlin,leon.schneider@outlook.com,6/18/2023,None,64
CUST_1618,Marie,Mertens,Belgium,Brussels,marie.mertens@hotmail.com,1/9/2025,Gold,29
CUST_1619,Emma,Dubois,France,Toulouse,emma.dubois@icloud.com,11/24/2024,Silver,
CUST_1620,Anna,Visser,Netherlands,Rotterdam,anna.visser@gmail.com,6/18/2021,,38
CUST_1621,Lucas,de Vries,Netherlands,The Hague,LUCAS.DEVRIES@HOTMAIL.COM,4/29/2024,Gold,41
CUST_1622,Louise,Maes,Belgium,Antwerp,louise.maes@hotmail.com,4/5/2022,Silver,
CUST_1623,Lars,Peeters,Luxembourg,Esch-sur-Alzette,lars.peeters@outlook.com,,Platinum,61
CUST_1624,Emma,de Vries,Netherlands,Rotterdam,emma.devries@icloud.com,7/19/2023,Silver,54
CUST_1625,Sophie,Jansen,Netherlands,Utrecht,sophie.jansen@yahoo.com,2/28/2022,Gold,41
CUST_1626,Paul,Fischer,Germany,Munich,paul.fischer@gmail.com,5/24/2022,None,66
CUST_1627,Sofie,Jacobs,Belgium,Antwerp,sofie.jacobs@yahoo.com,2/25/2023,,70
CUST_1628,Emma,Martin,France,Nice,emma.martingmail.com,12/27/2022,,65
CUST_1629,Sofie,Maes,Belgium,Leuven,sofie.maes@icloud.com,9/28/2021,Silver,58
CUST_1630,Thomas,Willems,Luxembourg,Luxembourg City,thomas.willems@icloud.com,7/3/2021,None,56
CUST_1631,Noah,de Jong,Netherlands,Utrecht,noah.dejong@gmail.com,7/30/2022,Platinum,50
CUST_1632,Arthur,Simon,France,Marseille,arthur.simon@hotmail.com,4/14/2025,None,58
CUST_1633,Noah,Peeters,Belgium,Brussels,noah.peeters@outlook.com,8/15/2023,Silver,54
CUST_1634,Mia,Meyer,Germany,Cologne,MIA.MEYER@HOTMAIL.COM,10/31/2021,Gold,28
CUST_1635,Gabriel,Lefebvre,France,Lyon,gabriel.lefebvre@icloud.com,3/11/2022,,23
CUST_1636,Thomas,Mertens,Luxembourg,Luxembourg City,thomas.mertens@outlook.com,2/23/2021,Silver,66
CUST_1637,Mia,Weber,Germany,Berlin,MIA.WEBER@YAHOO.COM,9/12/2024,Platinum,63
CUST_1638,Sofie,De Smet,Luxembourg,Luxembourg City,sofie.desmet@icloud.com,2/12/2025,Gold,59
CUST_1639,Daan,Visser,Netherlands,Utrecht,daan.visser@yahoo.com,5/18/2024,Platinum,48
CUST_1640,Sophie,van den Berg,Netherlands,Amsterdam,sophie.vandenberg@gmail.com,8/7/2022,Gold,64
CUST_1641,Marie,Jacobs,Belgium,Bruges,marie.jacobs@yahoo.com,7/16/2021,Gold,55
CUST_1642,Sophia,Fischer,Germany,Frankfurt,sophia.fischer@yahoo.com,7/19/2025,None,34
CUST_1643,Emma,Müller,Germany,Cologne,emma.müller@yahoo.com,1/1/2025,,54
CUST_1644,Lucas,Willems,Luxembourg,Esch-sur-Alzette,lucas.willemshotmail.com,9/19/2021,Gold,42
CUST_1645,Alice,Willems,Luxembourg,Luxembourg City,ALICE.WILLEMSICLOUD.COM,5/21/2023,,52
CUST_1646,Alice,Dubois,France,Nice,ALICE.DUBOIS@GMAIL.COM,8/6/2023,None,34
CUST_1647,Emma,Jacobs,Belgium,Liège,emma.jacobs@yahoo.com,7/11/2023,Platinum,39
CUST_1648,Sophie,Jansen,Netherlands,Amsterdam,sophie.jansen@icloud.com,2/6/2021,Silver,
CUST_1649,Lucas,De Smet,Belgium,Bruges,lucas.desmet@hotmail.com,5/17/2024,,42
CUST_1650,Louise,Simon,Luxembourg,Esch-sur-Alzette,LOUISE.SIMON@YAHOO.COM,7/30/2025,Gold,
CUST_1651,Noah,Jacobs,Belgium,Liège,noah.jacobs@outlook.com,6/6/2025,Platinum,28
CUST_1652,Paul,Fischer,Germany,Frankfurt,paul.fischer@gmail.com,7/1/2023,Silver,53
CUST_1653,Hannah,Schmidt,Germany,Hamburg,hannah.schmidt@icloud.com,7/30/2021,None,68
CUST_1654,Sophia,Meyer,Germany,Cologne,sophia.meyer@icloud.com,,,55
CUST_1655,Chloé,Jacobs,Luxembourg,Luxembourg City,,7/3/2022,None,49
CUST_1656,Lars,Willems,Belgium,Liège,lars.willems@yahoo.com,1/27/2025,None,45
CUST_1657,Sophie,Bakker,Netherlands,Utrecht,sophie.bakker@icloud.com,8/24/2022,None,47
CUST_1658,Chloé,Lefebvre,France,Lyon,chloé.lefebvre@icloud.com,9/16/2023,Gold,35
CUST_1659,Chloé,Peeters,Luxembourg,Esch-sur-Alzette,chloé.peeters@hotmail.com,,Platinum,
CUST_1660,Gabriel,Bernard,France,Nice,gabriel.bernard@gmail.com,4/10/2022,None,37
CUST_1661,Alice,Lefebvre,France,Marseille,alice.lefebvre@gmail.com,10/14/2025,,55
CUST_1662,Sofie,Jacobs,Belgium,Bruges,sofie.jacobs@gmail.com,10/24/2025,Silver,58
CUST_1663,Noah,Maes,Luxembourg,Luxembourg City,noah.maes@outlook.com,6/24/2023,Silver,54
CUST_1664,Julia,de Vries,Netherlands,Rotterdam,julia.devries@gmail.com,4/24/2025,None,
CUST_1665,Arthur,Simon,France,Lyon,arthur.simon@gmail.com,7/13/2024,,32
CUST_1666,Hannah,Schmidt,Germany,Frankfurt,hannah.schmidt@hotmail.com,11/24/2023,Silver,46
CUST_1667,Paul,Wagner,Germany,Berlin,PAUL.WAGNER@ICLOUD.COM,5/1/2025,None,26
CUST_1668,Lucas,Willems,Belgium,Brussels,lucas.willems@icloud.com,12/6/2024,Platinum,42
CUST_1669,Louis,Lefebvre,France,Marseille,LOUIS.LEFEBVRE@ICLOUD.COM,8/11/2024,,57
CUST_1670,Jules,Simon,Luxembourg,Esch-sur-Alzette,jules.simon@hotmail.com,1/6/2024,Gold,69
CUST_1671,Emma,Jacobs,Luxembourg,Luxembourg City,emma.jacobs@icloud.com,11/24/2021,,
CUST_1672,Louis,Jacobs,Luxembourg,Esch-sur-Alzette,LOUIS.JACOBS@HOTMAIL.COM,2/3/2023,Platinum,55
CUST_1673,Sofie,Mertens,Belgium,Liège,sofie.mertens@gmail.com,,,38
CUST_1674,Lars,De Smet,Luxembourg,Esch-sur-Alzette,lars.desmet@yahoo.com,10/14/2021,Gold,56
CUST_1675,Thomas,Willems,Belgium,Leuven,thomas.willems@outlook.com,12/28/2024,Silver,49
CUST_1676,Sofie,Jacobs,Belgium,Antwerp,SOFIE.JACOBS@HOTMAIL.COM,4/5/2023,None,56
CUST_1677,Chloé,Michel,France,Toulouse,chloé.michel@hotmail.com,5/4/2023,,32
CUST_1678,Anna,Visser,Netherlands,The Hague,anna.visser@outlook.com,11/23/2024,Silver,53
CUST_1679,Julia,de Jong,Netherlands,Eindhoven,julia.dejong@hotmail.com,12/7/2023,Platinum,46
CUST_1680,Arthur,Dubois,France,Toulouse,ARTHUR.DUBOIS@GMAIL.COM,4/10/2021,Platinum,42
CUST_1681,Liam,Visser,Netherlands,The Hague,liam.visser@gmail.com,5/6/2023,,42
CUST_1682,Mia,Wagner,Germany,Frankfurt,mia.wagner@hotmail.com,10/11/2021,None,52
CUST_1683,Paul,Wagner,Germany,Stuttgart,paul.wagner@yahoo.com,3/5/2023,Platinum,48
CUST_1684,Emma,Laurent,Luxembourg,Esch-sur-Alzette,emma.laurent@yahoo.com,3/17/2024,Platinum,68
CUST_1685,Noah,Laurent,Luxembourg,Luxembourg City,noah.laurent@outlook.com,3/13/2024,,53
CUST_1686,Emma,De Smet,Belgium,Leuven,emma.desmet@outlook.com,8/27/2025,None,60
CUST_1687,Thomas,Jacobs,Belgium,Leuven,thomas.jacobs@gmail.com,1/5/2022,Platinum,56
CUST_1688,Leon,Müller,Germany,Berlin,leon.müller@gmail.com,4/23/2025,None,42
CUST_1689,Daan,Bakker,Netherlands,Utrecht,,10/18/2022,Platinum,43
CUST_1690,Emma,Müller,Germany,Munich,emma.müller@outlook.com,3/21/2025,Platinum,30
CUST_1691,Thomas,Jacobs,Belgium,Leuven,THOMAS.JACOBSHOTMAIL.COM,2/8/2021,Silver,60
CUST_1692,Liam,de Vries,Netherlands,Eindhoven,liam.devries@hotmail.com,5/23/2025,,46
CUST_1693,Sophie,Bakker,Netherlands,The Hague,SOPHIE.BAKKER@ICLOUD.COM,8/26/2025,Gold,64
CUST_1694,Sofie,Jacobs,Belgium,Ghent,sofie.jacobs@icloud.com,9/22/2025,,60
CUST_1695,Louis,Bernard,France,Lille,louis.bernard@icloud.com,9/9/2021,,69
CUST_1696,Jules,Bernard,France,Nice,jules.bernard@icloud.com,12/3/2022,None,68
CUST_1697,Louise,Michel,France,Marseille,louise.michel@yahoo.com,11/17/2024,,23
CUST_1698,Ben,Müller,Germany,Stuttgart,ben.müller@outlook.com,4/11/2025,Silver,28
CUST_1699,Sofie,Lefebvre,Luxembourg,Esch-sur-Alzette,sofie.lefebvre@gmail.com,1/4/2023,Silver,67
CUST_1700,Lars,Maes,Belgium,Antwerp,,10/25/2024,Gold,45
CUST_1701,Marie,Mertens,Belgium,Liège,marie.mertens@outlook.com,7/29/2022,,68
CUST_1702,Daan,Jansen,Netherlands,The Hague,daan.jansen@gmail.com,2/5/2024,,70
CUST_1703,Thomas,Peeters,Luxembourg,Luxembourg City,thomas.peeters@gmail.com,12/8/2023,Gold,40
CUST_1704,Marie,De Smet,Belgium,Leuven,,8/24/2024,None,43
CUST_1705,Leon,Müller,Germany,Stuttgart,leon.müller@icloud.com,1/17/2025,None,40
CUST_1706,Jules,De Smet,Luxembourg,Luxembourg City,JULES.DESMET@HOTMAIL.COM,2/21/2021,None,37
CUST_1707,Noah,Peeters,Belgium,Antwerp,noah.peeters@yahoo.com,9/10/2023,,24
CUST_1708,Arthur,Bernard,France,Paris,arthur.bernard@hotmail.com,11/15/2022,Silver,38
CUST_1709,Jules,Michel,Luxembourg,Luxembourg City,JULES.MICHEL@HOTMAIL.COM,3/10/2021,Silver,67
CUST_1710,Daan,van den Berg,Netherlands,Amsterdam,daan.vandenberg@yahoo.com,4/25/2021,None,41
CUST_1711,Emma,Weber,Germany,Frankfurt,emma.weber@outlook.com,7/18/2023,,50
CUST_1712,Noah,De Smet,Luxembourg,Luxembourg City,noah.desmet@hotmail.com,1/26/2021,,27
CUST_1713,Liam,Visser,Netherlands,Eindhoven,liam.visser@yahoo.com,1/16/2022,Silver,25
CUST_1714,Noah,Bakker,Netherlands,The Hague,noah.bakker@icloud.com,1/14/2024,None,32
CUST_1715,Alice,Dubois,France,Marseille,alice.dubois@gmail.com,5/2/2022,Silver,58
CUST_1716,Mia,Schmidt,Germany,Munich,mia.schmidt@outlook.com,11/23/2024,,52
CUST_1717,Alice,Simon,France,Marseille,ALICE.SIMON@HOTMAIL.COM,3/28/2021,Gold,23
CUST_1718,Anna,Bakker,Netherlands,Rotterdam,anna.bakker@outlook.com,7/12/2025,None,36
CUST_1719,Daan,de Vries,Netherlands,Amsterdam,daan.devries@gmail.com,6/21/2023,Platinum,60
CUST_1720,Sofie,Peeters,Belgium,Antwerp,sofie.peeters@yahoo.com,11/27/2022,Gold,38
CUST_1721,Daan,Jansen,Netherlands,Utrecht,,6/1/2025,Gold,44
CUST_1722,Chloé,Bernard,France,Marseille,chloé.bernard@yahoo.com,6/30/2024,Silver,68
CUST_1723,Lucas,Peeters,Belgium,Antwerp,lucas.peeters@outlook.com,5/30/2023,Silver,38
CUST_1724,Louise,Lefebvre,Luxembourg,Esch-sur-Alzette,LOUISE.LEFEBVRE@OUTLOOK.COM,9/16/2021,None,60
CUST_1725,Emma,van den Berg,Netherlands,Eindhoven,emma.vandenberg@gmail.com,3/19/2025,,54
CUST_1726,Paul,Schneider,Germany,Stuttgart,paul.schneider@yahoo.com,8/29/2023,,48
CUST_1727,Noah,Peeters,Belgium,Antwerp,noah.peeters@hotmail.com,2/12/2023,Platinum,46
CUST_1728,Lucas,Maes,Luxembourg,Luxembourg City,lucas.maes@yahoo.com,8/11/2023,None,44
CUST_1729,Sophia,Fischer,Germany,Frankfurt,sophia.fischer@yahoo.com,1/3/2022,Silver,39
CUST_1730,Emma,Dubois,France,Nice,EMMA.DUBOIS@ICLOUD.COM,4/12/2022,Platinum,27
CUST_1731,Noah,Maes,Belgium,Antwerp,noah.maes@yahoo.com,9/28/2025,,68
CUST_1732,Noah,de Jong,Netherlands,Utrecht,noah.dejong@yahoo.com,4/11/2023,Silver,64
CUST_1733,Paul,Wagner,Germany,Frankfurt,paul.wagner@outlook.com,11/23/2023,None,58
CUST_1734,Mia,Wagner,Germany,Berlin,mia.wagner@yahoo.com,5/6/2023,,51
CUST_1735,Thomas,Peeters,Belgium,Leuven,thomas.peeters@outlook.com,9/11/2024,Gold,44
CUST_1736,Finn,Meyer,Germany,Frankfurt,finn.meyer@icloud.com,3/7/2021,Platinum,32
CUST_1737,Arthur,Mertens,Luxembourg,Luxembourg City,arthur.mertenshotmail.com,11/5/2022,Platinum,51
CUST_1738,Lucas,Janssens,Belgium,Liège,lucas.janssens@icloud.com,2/24/2021,None,27
CUST_1739,Louise,Bernard,France,Marseille,LOUISE.BERNARDICLOUD.COM,12/18/2021,None,49
CUST_1740,Emma,Jansen,Netherlands,Eindhoven,EMMA.JANSEN@HOTMAIL.COM,2/27/2022,Platinum,36
CUST_1741,Sophia,Schmidt,Germany,Cologne,sophia.schmidt@icloud.com,11/3/2024,Silver,35
CUST_1742,Anna,de Jong,Netherlands,The Hague,anna.dejong@icloud.com,10/3/2023,Silver,59
CUST_1743,Marie,De Smet,Belgium,Bruges,marie.desmet@yahoo.com,6/9/2024,None,34
CUST_1744,Liam,Bakker,Netherlands,The Hague,liam.bakker@hotmail.com,7/15/2021,Gold,25
CUST_1745,Noah,Visser,Netherlands,Eindhoven,NOAH.VISSER@YAHOO.COM,3/21/2022,,49
CUST_1746,Thomas,Janssens,Belgium,Brussels,thomas.janssens@icloud.com,6/2/2022,None,25
CUST_1747,Emma,De Smet,Belgium,Liège,emma.desmet@hotmail.com,3/24/2023,Silver,39
CUST_1748,Julia,Visser,Netherlands,The Hague,JULIA.VISSER@HOTMAIL.COM,1/1/2025,None,31
CUST_1749,Gabriel,Bernard,France,Paris,gabriel.bernard@icloud.com,3/12/2023,Silver,65
CUST_1750,Gabriel,Laurent,France,Marseille,GABRIEL.LAURENT@OUTLOOK.COM,3/19/2022,,26
CUST_1751,Louise,De Smet,Belgium,Ghent,LOUISE.DESMETHOTMAIL.COM,4/21/2025,Platinum,38
CUST_1752,Sophie,de Jong,Netherlands,Amsterdam,,10/24/2024,Silver,37
CUST_1753,Liam,de Jong,Netherlands,The Hague,liam.dejong@icloud.com,1/24/2022,None,57
CUST_1754,Emma,Schmidt,Germany,Munich,emma.schmidt@gmail.com,10/10/2022,Gold,
CUST_1755,Hannah,Müller,Germany,Stuttgart,hannah.müller@yahoo.com,3/24/2022,None,61
CUST_1756,Lucas,Maes,Belgium,Brussels,lucas.maes@icloud.com,4/29/2025,Gold,44
CUST_1757,Chloé,Martin,France,Marseille,chloé.martin@gmail.com,8/4/2024,,55
CUST_1758,Noah,Janssens,Belgium,Leuven,noah.janssens@gmail.com,6/23/2024,Platinum,31
CUST_1759,Leon,Schmidt,Germany,Munich,LEON.SCHMIDT@HOTMAIL.COM,5/9/2024,Platinum,51
CUST_1760,Noah,de Vries,Netherlands,Amsterdam,noah.devries@icloud.com,3/18/2025,Platinum,
CUST_1761,Louise,Bernard,France,Nice,louise.bernard@gmail.com,11/8/2024,,37
CUST_1762,Mia,Schmidt,Germany,Frankfurt,mia.schmidtgmail.com,4/17/2021,Gold,32
CUST_1763,Emma,Jansen,Netherlands,Eindhoven,emma.jansen@icloud.com,6/10/2021,Platinum,52
CUST_1764,Sophie,Jansen,Netherlands,The Hague,sophie.jansen@outlook.com,7/25/2024,Silver,53
CUST_1765,Jules,Laurent,France,Lyon,jules.laurent@hotmail.com,4/7/2025,Silver,53
CUST_1766,Finn,Wagner,Germany,Berlin,finn.wagner@yahoo.com,6/11/2022,None,42
CUST_1767,Jules,Simon,France,Nice,JULES.SIMONHOTMAIL.COM,11/13/2021,Silver,23
CUST_1768,Louise,Martin,Luxembourg,Esch-sur-Alzette,louise.martin@hotmail.com,9/30/2023,Silver,60
CUST_1769,Ben,Müller,Germany,Frankfurt,ben.müller@icloud.com,4/29/2025,Platinum,69
CUST_1770,Chloé,Laurent,Luxembourg,Esch-sur-Alzette,chloé.laurent@gmail.com,5/12/2022,Silver,46
CUST_1771,Noah,Bakker,Netherlands,The Hague,noah.bakker@outlook.com,9/20/2025,Silver,30
CUST_1772,Finn,Meyer,Germany,Cologne,finn.meyer@gmail.com,8/27/2025,Platinum,67
CUST_1773,Arthur,Dubois,Luxembourg,Esch-sur-Alzette,arthur.dubois@hotmail.com,8/12/2021,Gold,45
CUST_1774,Louise,Michel,France,Toulouse,,7/18/2021,None,67
CUST_1775,Alice,Laurent,Luxembourg,Esch-sur-Alzette,alice.laurent@hotmail.com,2/10/2022,Silver,55
CUST_1776,Hannah,Schmidt,Germany,Munich,hannah.schmidt@gmail.com,4/18/2023,Silver,62
CUST_1777,Emma,de Vries,Netherlands,Amsterdam,EMMA.DEVRIES@HOTMAIL.COM,,Silver,54
CUST_1778,Sofie,Maes,Belgium,Brussels,SOFIE.MAES@ICLOUD.COM,6/10/2025,,
CUST_1779,Louis,Martin,Luxembourg,Esch-sur-Alzette,louis.martin@yahoo.com,12/4/2022,Platinum,38
CUST_1780,Finn,Weber,Germany,Berlin,finn.weber@yahoo.com,,Gold,48
CUST_1781,Emma,Mertens,Belgium,Leuven,emma.mertens@yahoo.com,7/15/2023,None,65
CUST_1782,Alice,Laurent,Luxembourg,Luxembourg City,alice.laurent@gmail.com,2/4/2021,Platinum,25
